uid,title,journal,issue,volume,pages,date,year,authors,keywords,doi,article_no,isi_id,issn,isbn
WOS:000383438000014,A techno-economic analysis of the corn stover feedstock supply system for cellulosic biorefineries,BIOFUELS BIOPRODUCTS & BIOREFINING-BIOFPR,5,10,542-559,SEP-OCT,2016,"Shah, Ajay | Darr, Matt",corn stover supply system | feedstock logistics | techno-economic analysis | first-generation cellulosic biorefineries,10.1002/bbb.1657,NA,DW1XW,1932-104X,NA
WOS:000412686000001,Post-silking Factor Consequences for N Efficiency Changes Over 38 Years of Commercial Maize Hybrids,FRONTIERS IN PLANT SCIENCE,NA,8,,OCT 11,2017,"Chen, Keru | Vyn, Tony J.",maize hybrids | Post-silking dry matter accumulation | post-silking N accumulation | Partial factor productivity | nitrogen internal efficiency,10.3389/fpls.2017.01737,NA,FJ4DQ,1664-462X,NA
WOS:000076676700012,Irrigated corn yield and nitrogen accumulation response in a comparison of no-till and conventional till: Tillage and surface-residue variables,AGRONOMY JOURNAL,5,90,630-637,SEP-OCT,1998,"Sims, AL | Schepers, JS | Olson, RA | Power, JF",,NA,NA,133FT,0002-1962,NA
WOS:000401387000022,A two-stage stochastic mixed-integer programming approach to the competition of biofuel and food production,COMPUTERS & INDUSTRIAL ENGINEERING,NA,107,251-263,MAY,2017,"Cobuloglu, Halil I. | Buyuktahtakin, I. Esra",Operations research (OR) in agriculture | OR in energy | Stochastic programming | Uncertainty | Decomposition algorithm | Benders cutting planes | Optimization | Analytics | Biofuel and food production | Food security | Sustainability,10.1016/j.cie.2017.02.017,NA,EU9VE,0360-8352,NA
WOS:000174353700024,Applications of a field-level geographic information system (FIS) in precision agriculture,APPLIED ENGINEERING IN AGRICULTURE,6,17,885-892,NOV,2001,"Zhang, N | Taylor, RK",geographic information system (GIS) | precision agriculture | site-specific crop management | computer software | management zone,NA,NA,530JC,0883-8542,NA
WOS:000367107500050,Solar photovoltaic powered on-site ammonia production for nitrogen fertilization,SOLAR ENERGY,NA,122,562-568,DEC,2015,"Du, Z. | Denkenberger, D. | Pearce, J. M.",Photovoltaic | Ammonia | Fertilizer | Electrolysis | Distributed generation | Distributed production,10.1016/j.solener.2015.09.035,NA,CZ4XX,0038-092X,NA
WOS:000173661400021,Nitrogen management strategies to reduce nitrate leaching in tile-drained midwestern soils,AGRONOMY JOURNAL,1,94,153-171,JAN-FEB,2002,"Dinnes, DL | Karlen, DL | Jaynes, DB | Kaspar, TC | Hatfield, JL | Colvin, TS | Cambardella, CA",,NA,NA,518HH,0002-1962,NA
WOS:000258257700004,Meeting US biofuel goals with less land: the potential of Miscanthus,GLOBAL CHANGE BIOLOGY,9,14,2000-2014,SEP,2008,"Heaton, Emily A. | Dohleman, Frank G. | Long, Stephen P.",biomass | ethanol | feedstock | perennial | petroleum | production | switchgrass | yield,10.1111/j.1365-2486.2008.01662.x,NA,334YM,1354-1013,NA
WOS:000076662500012,Starter fertilizer effects on grain sorghum hybrids grown on a soil high in residual phosphorus in a no-tillage environment,JOURNAL OF PLANT NUTRITION,11,21,2403-2415,NA,1998,"Gordon, WB | Whitney, DA | Fjell, DL",,NA,NA,132ZT,0190-4167,NA
WOS:000224037800034,Factors underlying yield variability in two California rice fields,AGRONOMY JOURNAL,5,96,1481-1494,SEP-OCT,2004,"Roel, A | Plant, RE",,NA,NA,856IB,0002-1962,NA
WOS:000249144100012,Managing natural processes in drainage ditches for nonpoint source nitrogen control,JOURNAL OF SOIL AND WATER CONSERVATION,4,62,188-196,JUL-AUG,2007,"Strock, J. S. | Dell, C. J. | Schmidt, J. P.",ditch | nitrate | nitrogen | total nitrogen | water quality,NA,NA,205WA,0022-4561,NA
WOS:000253929600002,Water quality modeling of fertilizer management impacts on nitrate losses in tile drains at the field scale,JOURNAL OF ENVIRONMENTAL QUALITY,2,37,296-307,MAR-APR,2008,"Nangia, V. | Gowda, R. H. | Mulla, D. J. | Sands, G. R.",,10.2134/jeq2007.0224,NA,273KR,1537-2537,NA
WOS:000244135900006,The cost of cleaner water: Assessing agricultural pollution reduction at the watershed scale,JOURNAL OF SOIL AND WATER CONSERVATION,1,62,10-21,JAN-FEB,2007,"Secchi, S. | Gassman, P. W. | Jha, M. | Kurkalova, L. | Feng, H. H. | Campbell, T. | Kling, C. L.",best management practices | economic costs | nonpoint source pollution | SWAT | water quality,NA,NA,135EC,0022-4561,NA
WOS:000277925900005,Tillage effects on soil organic carbon storage and dynamics in Corn Belt of Ohio USA,SOIL & TILLAGE RESEARCH,2,107,88-96,APR,2010,"Mishra, Umakant | Ussiri, David A. N. | Lal, Rattan",Soil organic carbon | Carbon sequestration | Old carbon | No-till | Conventional till | Woodlot | delta(13)C,10.1016/j.still.2010.02.005,NA,599PP,0167-1987,NA
WOS:000349430000004,Soil texture and crop management affect switchgrass (Panicum virgatum L.) productivity in the Mediterranean,INDUSTRIAL CROPS AND PRODUCTS,NA,65,21-26,MAR,2015,"Nassi o Di Nasso, N. | Lasorella, M. V. | Roncucci, N. | Bonari, E.",Energy crop | Irrigation | Nitrogen fertilization | Soil texture | Cultivar | Ecotype,10.1016/j.indcrop.2014.11.017,NA,CB2AV,0926-6690,NA
WOS:000253551600007,Effects of different olive-grove management systems on the organic carbon and nitrogen content of the soil in Jaen (Spain),SOIL & TILLAGE RESEARCH,1,98,56-67,JAN,2008,"Castro, J. | Fernandez-Ondono, E. | Rodriguez, C. | Lallena, A. M. | Sierra, M. | Aguilar, J.",olive grove | long-term experiments | soil organic carbon | nitrogen | soil-management system | cover crops,10.1016/j.still.2007.10.002,NA,268AZ,0167-1987,NA
WOS:000382801900002,Impacts of biofuel-based land-use change on water quality and sustainability in a Kansas watershed,AGRICULTURAL WATER MANAGEMENT,NA,175,4-14,SEP,2016,"Yasarer, Lindsey M. W. | Sinnathamby, Sumathy | Sturm, Belinda S. M.",SWAT model | Water quality | Ethanol | Grain sorghum,10.1016/j.agwat.2016.05.002,NA,DV3DT,0378-3774,NA
WOS:000188437400017,Economics of annual cropping versus crop-fallow in the northern great plains as influenced by tillage and nitrogen,AGRONOMY JOURNAL,1,96,148-153,JAN-FEB,2004,"DeVuyst, EA | Halvorson, AD",,NA,NA,767JX,0002-1962,NA
WOS:000272371300013,Modeling carbon sequestration under zero-tillage at the regional scale. II. The influence of crop rotation and soil type,ECOLOGICAL MODELLING,23,220,3372-3379,DEC 10,2009,"Gaiser, Thomas | Abdel-Razek, Mohammad | Bakara, Heike",Carbon sequestration | Simulation model | Upscaling | Crop rotation | Soil type | Zero-tillage,10.1016/j.ecolmodel.2009.08.001,NA,527MN,0304-3800,NA
WOS:000383810800020,Improving remote sensing crop classification by argumentation-based conflict resolution in ensemble learning,EXPERT SYSTEMS WITH APPLICATIONS,NA,64,269-286,DEC 1,2016,"Contiu, Stefan | Groza, Adrian",Crop classification | Ensemble learning | Defeasible argumentation | Agricultural expert knowledge | Rule extraction,10.1016/j.eswa.2016.07.037,NA,DW7DG,0957-4174,NA
WOS:000261273200012,"Prairie Wolf Slough Wetlands Demonstration Project: A Case Study Illustrating the Need for Incorporating Soil and Water Quality Assessment in Wetland Restoration Planning, Design and Monitoring",RESTORATION ECOLOGY,4,16,618-628,DEC,2008,"Montgomery, James A. | Eames, J. Marshall",nutrient retention | phosphorus | restored wetlands | shallow marsh | water quality,10.1111/j.1526-100X.2008.00492.x,NA,377TJ,1061-2971,NA
WOS:000345254900003,SENSING NITROGEN REQUIREMENTS FOR IRRIGATED AND RAINFED COTTON,APPLIED ENGINEERING IN AGRICULTURE,5,30,707-716,SEP,2014,"Vories, E. D. | Jones, A. S. | Sudduth, K. A. | Drummond, S. T. | Benson, N. R.",Cotton | Irrigation | Nitrogen | Nitrogen management | NDVI | Water management,NA,NA,AT9NX,0883-8542,NA
WOS:000367738900017,Simulating and evaluating best management practices for integrated landscape management scenarios in biofuel feedstock production,BIOFUELS BIOPRODUCTS & BIOREFINING-BIOFPR,6,9,709-721,NOV-DEC,2015,"Ha, Miae | Wu, May",riparian buffer | vegetative barrier | landscape design and management | bioenergy production | switchgrass | sediment | nutrient | nitrogen | phosphorus | South Fork Iowa River,10.1002/bbb.1579,NA,DA3ZC,1932-104X,NA
WOS:A1994NN92500006,ADAPTATION OF THE MIMICS BACKSCATTERING MODEL TO THE AGRICULTURAL CONTEXT - WHEAT AND CANOLA AT L AND C BANDS,IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING,1,32,47-61,JAN,1994,"TOURE, A | THOMSON, KPB | EDWARDS, G | BROWN, RJ | BRISCO, BG",,NA,NA,NN925,0196-2892,NA
WOS:000354098100008,"Interannual Variation in Long-Term Center Pivot-Irrigated Maize Evapotranspiration and Various Water Productivity Response Indices. II: Irrigation Water Use Efficiency, Crop WUE, Evapotranspiration WUE, Irrigation-Evapotranspiration Use Efficiency, and Precipitation Use Efficiency",JOURNAL OF IRRIGATION AND DRAINAGE ENGINEERING,5,141,,MAY,2015,"Irmak, S.",Evapotranspiration | Evapotranspiration water use efficiency | Full irrigation | Irrigation water use efficiency | Limited irrigation | Precipitation use efficiency,10.1061/(ASCE)IR.1943-4774.0000826,NA,CH5TL,0733-9437,NA
WOS:000358389000004,"Effects of straw incorporation on the stratification of the soil organic C, total N and C:N ratio in a semiarid region of China",SOIL & TILLAGE RESEARCH,NA,153,28-35,NOV,2015,"Zhang, Peng | Wei, Ting | Li, Yuling | Wang, Ke | Jia, Zhikuan | Han, Qingfang | Ren, Xiaolong",Soil C:N ratio | Soil organic carbon | Soil total nitrogen | Stratification ratio | Straw incorporation,10.1016/j.still.2015.04.008,NA,CN4GQ,0167-1987,NA
WOS:000266684400016,Soil aggregation and organic matter in a sandy clay loam soil of the Indian Himalayas under different tillage and crop regimes,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,1-2,132,126-134,JUL,2009,"Bhattacharyya, R. | Prakash, Ved | Kundu, S. | Srivastva, A. K. | Gupta, H. S.",Conservation tillage | Crop rotation | Soil organic C storage | Aggregate stability | Aggregate associated C and N | Indian Himalayas,10.1016/j.agee.2009.03.007,NA,454LV,0167-8809,NA
WOS:000305957800014,Modeling Sustainable Agricultural Residue Removal at the Subfield Scale,AGRONOMY JOURNAL,4,104,970-981,JUL-AUG,2012,"Muth, D. J., Jr. | McCorkle, D. S. | Koch, J. B. | Bryden, K. M.",,10.2134/agronj2012.0024,NA,968DS,0002-1962,NA
WOS:000307100400008,Using a process-based catchment-scale model for enhancing field-based stream assessments and predicting stream fish assemblages,AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS,4,22,511-525,JUN,2012,"Kautza, Adam | Sullivan, S. Mazeika P.",agriculture | catchment | fish | landscape | modelling | stream | urban development,10.1002/aqc.2252,NA,983ED,1052-7613,NA
WOS:000335896600008,VEGETATIVE TREATMENT SYSTEM IMPACTS ON GROUNDWATER QUALITY,TRANSACTIONS OF THE ASABE,2,57,417-430,NA,2014,"Andersen, D. S. | Burns, R. T. | Helmers, M. J. | Moody, L. B.",Feedlot runoff | Groundwater monitoring | Groundwater quality | Vegetative infiltration basins | Vegetative treatment areas | Vegetative treatment systems,NA,NA,AH1QS,2151-0032,NA
WOS:000169685300021,Delineation of site-specific management zones by unsupervised classification of topographic attributes and soil electrical conductivity,TRANSACTIONS OF THE ASAE,1,44,155-166,JAN-FEB,2001,"Fraisse, CW | Sudduth, KA | Kitchen, NR",ARC/INFO | DEM | GIS | precision farming | site-specific management,NA,NA,449LD,0001-2351,NA
WOS:000264225400009,Soil quality impacts of residue removal for bioethanol production,SOIL & TILLAGE RESEARCH,2,102,233-241,MAR,2009,"Lal, R.",Soil restoration | No-till farming | Bioethanol | Mulch farming | Erosion control | Energy needs | Switch grass,10.1016/j.still.2008.07.003,NA,419ND,0167-1987,NA
WOS:000292849200039,Evaluating silicon concentrations in biofuel feedstock crops Miscanthus and switchgrass,BIOMASS & BIOENERGY,7,35,2807-2813,JUL,2011,"Woli, Krishna P. | David, Mark B. | Tsai, Jenwei | Voigt, Thomas B. | Darmody, Robert G. | Mitchell, Corey A.",Miscanthus x giganteus | Panicum virgatum | Combustion | Precipitation | Silicon | Temperature,10.1016/j.biombioe.2011.03.007,NA,793UK,0961-9534,NA
WOS:000234953000039,Soil fertility characterization inagricultural fields using hyperspectral remote sensing,TRANSACTIONS OF THE ASAE,6,48,2399-2406,NOV-DEC,2005,"Bajwa, SG | Tian, LF",hyperspectral | partial least square regression | precision agriculture | remote sensing | soil electrical conductivity | soil fertility,NA,NA,007FC,0001-2351,NA
WOS:000370094100022,Reduction of soluble nitrogen and mobilization of plant nutrients in soils from U.S northern Great Plains agroecosystems by phenolic compounds,SOIL BIOLOGY & BIOCHEMISTRY,NA,94,211-221,MAR,2016,"Halvorson, Jonathan J. | Schmidt, Michael A. | Hagerman, Ann E. | Gonzalez, Javier M. | Liebig, Mark A.",Phenolic compounds | Nutrient cycling | Soluble nitrogen | Hydrolyzable tannins | Phosphorus Soluble cations,10.1016/j.soilbio.2015.11.022,NA,DD7HK,0038-0717,NA
WOS:000186384100088,The critical challenge of learning precision agriculture new skills: Grower learning groups and on-farm trials,PRECISION AGRICULTURE,NA,NA,591-595,NA,2003,"Robert, PC | Iremonger, CJ",extension | outreach | grower learning groups | on-farm field experiments,NA,NA,BX77H,NA,90-76998-21-3
WOS:000226783300008,Spatial analysis of cranberry yield at three scales,AGRONOMY JOURNAL,1,97,49-57,JAN-FEB,2005,"Pozdnyakova, L | Gimenez, D | Oudemans, PV",,NA,NA,894IB,0002-1962,NA
WOS:000280807800003,Efficient Methods of Estimating Switchgrass Biomass Supplies,BIOENERGY RESEARCH,3,3,243-250,SEP,2010,"Schmer, Marty R. | Mitchell, Robert B. | Vogel, Kenneth P. | Schacht, Walter H. | Marx, David B.",Bioenergy | Indirect measurement | Sward height | Switchgrass | Visual obstruction,10.1007/s12155-009-9070-x,NA,637HJ,1939-1234,NA
WOS:000279138200043,Environment and Hybrid Influences on Food-Grade Sorghum Grain Yield and Hardness,CROP SCIENCE,4,50,1480-1489,JUL-AUG,2010,"Griess, Jom K. | Mason, Stephen C. | Jackson, David S. | Galusha, Tonne D. | Yaseen, Muhammad | Pedersen, Jeffrey F.",,10.2135/cropsci2009.08.0463,NA,615MA,0011-183X,NA
WOS:000244858600008,Interspecific competition in a pecan-cotton alleycropping system in the southern United States: Production physiology,CANADIAN JOURNAL OF BOTANY-REVUE CANADIENNE DE BOTANIQUE,11,84,1686-1694,NOV,2006,"Zamora, Diomides S. | Jose, Shibu | Nair, P. K. R. | Ramsey, Craig L.",aboveground and belowground competition | net canopy photosynthetic index (CNPI) | net photosynthesis | photosynthetically active radiation (PAR) | specific leaf area | specific leaf nitrogen,10.1139/B06-130,NA,145IN,0008-4026,NA
WOS:000328299300011,IMPACT OF WATER AND NITROGEN MANAGEMENT STRATEGIES ON MAIZE YIELD AND WATER PRODUCTIVITY INDICES UNDER LINEAR-MOVE SPRINKLER IRRIGATION,TRANSACTIONS OF THE ASABE,5,56,1769-1783,SEP-OCT,2013,"Rudnick, D. R. | Irmak, S.",Crop water productivity | Crop water use efficiency | Evapotranspiration | Evapotranspiration water use efficiency | Irrigation water use efficiency | Limited irrigation | Maize | Nitrogen,NA,NA,270DO,2151-0032,NA
WOS:000300752700013,Comparison of soil carbon dioxide flux measurements by static and portable chambers in various management practices,SOIL & TILLAGE RESEARCH,NA,118,123-131,JAN,2012,"Sainju, Upendra M. | Caesar-TonThat, Thecan | Caesar, Anthony",Soil respiration | Chamber CO2 measurements | Agricultural practices | Soil types,10.1016/j.still.2011.10.020,NA,898OW,0167-1987,NA
WOS:000233893300017,Identifying spatial patterns of erosion for use in precision conservation,JOURNAL OF SOIL AND WATER CONSERVATION,6,60,355-362,NOV-DEC,2005,"Schumacher, JA | Kaspar, TC | Ritchie, JC | Schumacher, TE | Karlen, DL | Venteris, ER | McCarty, GW | Colvin, TS | Jaynes, DB | Lindstrom, MJ | Fenton, TE",erosion | precision agriculture | soil conservation | tillage,NA,NA,992OK,0022-4561,NA
WOS:000316827200037,Internal hydraulics of an agricultural drainage denitrification bioreactor,ECOLOGICAL ENGINEERING,NA,52,298-307,MAR,2013,"Christianson, Laura | Helmers, Matthew | Bhandari, Alok | Moorman, Thomas",Denitrification bioreactor | Tracer test | Nitrate | Agricultural drainage,10.1016/j.ecoleng.2012.11.001,NA,115QO,0925-8574,NA
WOS:000248072500002,Nitrogen balances at the crop and farm-gate scale in livestock farms in Italy,AGRICULTURE ECOSYSTEMS & ENVIRONMENT,3,122,282-294,NOV,2007,"Bassanino, Monica | Grignani, Carlo | Sacco, Dario | Allisiardi, Erica",nitrogen | livestock farms | farm-gate balance | crop balance | nutrient surplus,10.1016/j.agee.2007.01.023,NA,190PX,0167-8809,NA
WOS:000402742500003,Assessing the potential to decrease the Gulf of Mexico hypoxic zone with Midwest US perennial cellulosic feedstock production,GLOBAL CHANGE BIOLOGY BIOENERGY,5,9,858-875,MAY,2017,"Vanloocke, Andy | Twine, Tracy E. | Kucharik, Christopher J. | Bernacchi, Carl J.",Agro-IBIS | hydrology | land use change | miscanthus | nitrate | perennial | stream flow | switchgrass,10.1111/gcbb.12385,NA,EW8BG,1757-1693,NA
WOS:000378469900035,Optimizing Sampling Strategies for Riverine Nitrate Using High-Frequency Data in Agricultural Watersheds,ENVIRONMENTAL SCIENCE & TECHNOLOGY,12,50,6406-6414,JUN 21,2016,"Reynolds, Kaycee N. | Loecke, Terrance D. | Burgin, Amy J. | Davis, Caroline A. | Riveros-Iregui, Diego | Thomas, Steven A. | St Clair, Martin A. | Ward, Adam S.",,10.1021/acs.est.5b05423,NA,DP4ML,0013-936X,NA
WOS:000324327700011,Quantifying soil nitrogen mineralization to improve fertilizer nitrogen management of sugarcane,BIOLOGY AND FERTILITY OF SOILS,7,49,893-904,OCT,2013,"Otto, R. | Mulvaney, R. L. | Khan, S. A. | Trivelin, P. C. O.",Response curves | ISNT | DSD | Net mineralization | Soil N test,10.1007/s00374-013-0787-5,NA,217AC,0178-2762,NA
WOS:A1992JH84500027,"EFFICIENCY, COMPETITIVENESS, AND PERSISTENCY OF CHINESE RHIZOBIUM-FREDII IN IOWA SOILS",AGRONOMY JOURNAL,4,84,676-681,JUL-AUG,1992,"MANJANATHA, MG | LOYNACHAN, TE | ATHERLY, AG",,NA,NA,JH845,0002-1962,NA
WOS:000370894000081,Growth of spring canola (Brassica napus) under deficit irrigation in Western Nebraska,INDUSTRIAL CROPS AND PRODUCTS,NA,83,635-640,MAY,2016,"Pavlista, A. D. | Hergert, G. W. | Margheim, J. M. | Isbell, T. A.",Oilseed | Bio-diesel | Oleic acid | Omega-9,10.1016/j.indcrop.2015.12.059,NA,DE8NX,0926-6690,NA
WOS:A1995QL28100001,INFLUENCE OF APPLIED NITROGEN ON POTATO .2. RECOVERY AND PARTITIONING OF APPLIED NITROGEN,AMERICAN POTATO JOURNAL,2,72,73-84,FEB,1995,"JOERN, BC | VITOSH, ML",N-15 UPTAKE EFFICIENCY | SOIL N | APPLICATION TIMING,NA,NA,QL281,0003-0589,NA
WOS:000234210400006,Manure nitrogen availability: Dairy manure in northeast and central US soils,BIOLOGICAL AGRICULTURE & HORTICULTURE,2,23,199-214,NA,2005,"Honeycutt, CW | Griffin, TS | He, ZQ",,NA,NA,996XX,0144-8765,NA
WOS:000280128900007,Estimating maize nutrient uptake requirements,FIELD CROPS RESEARCH,2,118,158-168,AUG 8,2010,"Setiyono, T. D. | Walters, D. T. | Cassman, K. G. | Witt, C. | Dobermann, A.",Nutrient use efficiency | Nutrient uptake | Grain nutrient removal | Maize | QUEFTS | Crop nutrient requirements | Nitrogen | Phosphorus | Potassium,10.1016/j.fcr.2010.05.006,NA,628OD,0378-4290,NA
WOS:000300081900007,"Effects of groundcover management on soil properties, tree physiology, foliar chemistry and growth in a newly established Fraser fir (Abies fraseri [Pursh] Poir) plantation in Michigan, United States of America",NEW FORESTS,2,43,213-230,MAR,2012,"Nikiema, Paligwende | Nzokou, Pascal | Rothstein, David",Plantation | Cover crop | Biomass yield | Nitrogen content | Soil mineral nitrogen | Tree performance,10.1007/s11056-011-9274-8,NA,889OB,0169-4286,NA
