"Res_key","Paper_id","Duration","Loc_multi_results","Response_var","RV_depth","RV_year","Response_var_units","Stat_test","Stat_type","Trt1","Trt1_int","Trt1_int2","Trt1_value","Trt2","Trt2_int","Trt2_int2","Trt2_value","significance","finelevel_group","Trt_1name","Trt1_details","Trt_2name","Trt2_details","group_level1","group_level2","group_level3","pm_group1","pm_group2","Review"
"1640",78,"1991-1",3,"maize grain yield",NA,"1","100 kg/ha","LSD","mean",0,8,NA,"124",5,8,NA,132,"ns","untreated_bandI","untreated","untreated maize, 70 g/ha herbicide (Nicosulfuron)","terbufos","T-band organophosphate (20% ai controlled release granule applied at 0.11 g ai/m, Terbufos), 70 g/ha herbicide (Nicosulfuron)","Crop Yields","Grain Production","Corn","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1641",78,"1991-1",3,"maize grain yield",NA,"1","100 kg/ha","LSD","mean",0,9,NA,"117",5,9,NA,119,"ns","untreated_bandI","untreated","untreated maize, 70 g/ha herbicide (Nicosulfuron)","terbufos","T-band organophosphate (20% ai controlled release granule applied at 0.11 g ai/m, Terbufos), 70 g/ha herbicide (Nicosulfuron)","Crop Yields","Grain Production","Corn","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1642",78,"1991-1",6,"maize vigor reduction at 6 weeks (visual rating of 0 to 100, where 0 is no effect and 100 is total crop destruction)",NA,"1","%","LSD","mean",10,21,23,"0",11,21,23,0,"ns","untreated_bandI","untreated","untreated maize, 0 g/ha herbicide (Nicosulfuron)","terbufos","T-bandorganophosphate (Terbufos 15% ai granule applied at 0.11 g ai/m), 0 g/ha herbicide (Nicosulfuron)","Crop Yields","Crop Growth","Corn (reduction in vigor)","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1643",78,"1991-1",6,"maize vigor reduction at 6 weeks (visual rating of 0 to 100, where 0 is no effect and 100 is total crop destruction)",NA,"1","%","LSD","mean",10,21,24,"0",11,21,24,10,"0.05","untreated_bandI","untreated","untreated maize, 35 g/ha herbicide (Nicosulfuron)","terbufos","T-bandorganophosphate (Terbufos 15% ai granule applied at 0.11 g ai/m), 0 g/ha herbicide (Nicosulfuron)","Crop Yields","Crop Growth","Corn (reduction in vigor)","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1644",78,"1991-1",6,"maize vigor reduction at 6 weeks (visual rating of 0 to 100, where 0 is no effect and 100 is total crop destruction)",NA,"1","%","LSD","mean",10,21,25,"3",11,21,25,17,"0.05","untreated_bandI","untreated","untreated maize, 35 g/ha herbicide (Nicosulfuron)","terbufos","T-bandorganophosphate (Terbufos 15% ai granule applied at 0.11 g ai/m), 0 g/ha herbicide (Nicosulfuron)","Crop Yields","Crop Growth","Corn (reduction in vigor)","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1645",78,"1991-1",6,"maize vigor reduction at 6 weeks (visual rating of 0 to 100, where 0 is no effect and 100 is total crop destruction)",NA,"1","%","LSD","mean",10,21,23,"0",12,21,23,0,"ns","untreated_bandI","untreated","untreated maize, 0 g/ha herbicide (Nicosulfuron)","terbufos","T-band organophosphate (Terbufos 20% ai controlled release granule applied at 0.11 g ai/m), 0 g/ha herbicide (Nicosulfuron)","Crop Yields","Crop Growth","Corn (reduction in vigor)","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1646",78,"1991-1",6,"maize vigor reduction at 6 weeks (visual rating of 0 to 100, where 0 is no effect and 100 is total crop destruction)",NA,"1","%","LSD","mean",10,21,24,"0",12,21,24,3,"ns","untreated_bandI","untreated","untreated maize, 35 g/ha herbicide (Nicosulfuron)","terbufos","T-band organophosphate (Terbufos 20% ai controlled release granule applied at 0.11 g ai/m), 0 g/ha herbicide (Nicosulfuron)","Crop Yields","Crop Growth","Corn (reduction in vigor)","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1647",78,"1991-1",6,"maize vigor reduction at 6 weeks (visual rating of 0 to 100, where 0 is no effect and 100 is total crop destruction)",NA,"1","%","LSD","mean",10,21,25,"3",12,21,25,5,"ns","untreated_bandI","untreated","untreated maize, 35 g/ha herbicide (Nicosulfuron)","terbufos","T-band organophosphate (Terbufos 20% ai controlled release granule applied at 0.11 g ai/m), 0 g/ha herbicide (Nicosulfuron)","Crop Yields","Crop Growth","Corn (reduction in vigor)","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1648",78,"1991-1",6,"maize grain yield",NA,"1","100 kg/ha","LSD","mean",10,23,NA,"141",11,23,NA,149,"ns","untreated_bandI","untreated","untreated maize, 0 g/ha herbicide (Nicosulfuron)","terbufos","T-bandorganophosphate (Terbufos 15% ai granule applied at 0.11 g ai/m), 0 g/ha herbicide (Nicosulfuron)","Crop Yields","Grain Production","Corn","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1649",78,"1991-1",6,"maize grain yield",NA,"1","100 kg/ha","LSD","mean",10,24,NA,"151",11,24,NA,133,"ns","untreated_bandI","untreated","untreated maize, 35 g/ha herbicide (Nicosulfuron)","terbufos","T-bandorganophosphate (Terbufos 15% ai granule applied at 0.11 g ai/m), 0 g/ha herbicide (Nicosulfuron)","Crop Yields","Grain Production","Corn","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1650",78,"1991-1",6,"maize grain yield",NA,"1","100 kg/ha","LSD","mean",10,25,NA,"152",11,25,NA,127,"ns","untreated_bandI","untreated","untreated maize, 35 g/ha herbicide (Nicosulfuron)","terbufos","T-bandorganophosphate (Terbufos 15% ai granule applied at 0.11 g ai/m), 0 g/ha herbicide (Nicosulfuron)","Crop Yields","Grain Production","Corn","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1651",78,"1991-1",6,"maize grain yield",NA,"1","100 kg/ha","LSD","mean",10,23,NA,"141",12,23,NA,142,"ns","untreated_bandI","untreated","untreated maize, 0 g/ha herbicide (Nicosulfuron)","terbufos","T-band organophosphate (Terbufos 20% ai controlled release granule applied at 0.11 g ai/m), 0 g/ha herbicide (Nicosulfuron)","Crop Yields","Grain Production","Corn","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1652",78,"1991-1",6,"maize grain yield",NA,"1","100 kg/ha","LSD","mean",10,24,NA,"151",12,24,NA,148,"ns","untreated_bandI","untreated","untreated maize, 35 g/ha herbicide (Nicosulfuron)","terbufos","T-band organophosphate (Terbufos 20% ai controlled release granule applied at 0.11 g ai/m), 0 g/ha herbicide (Nicosulfuron)","Crop Yields","Grain Production","Corn","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1653",78,"1991-1",6,"maize grain yield",NA,"1","100 kg/ha","LSD","mean",10,25,NA,"152",12,25,NA,157,"ns","untreated_bandI","untreated","untreated maize, 35 g/ha herbicide (Nicosulfuron)","terbufos","T-band organophosphate (Terbufos 20% ai controlled release granule applied at 0.11 g ai/m), 0 g/ha herbicide (Nicosulfuron)","Crop Yields","Grain Production","Corn","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1654",78,"1991-1",6,"maize vigor reduction at 6 weeks (visual rating of 0 to 100, where 0 is no effect and 100 is total crop destruction)",NA,"1","%","LSD","mean",10,20,23,"0",11,20,23,0,"ns","untreated_furrowI","untreated","untreated maize, 0 g/ha herbicide (Nicosulfuron)","terbufos","in-furrow organophosphate (Terbufos 15% ai granule applied at 0.11 g ai/m), 0 g/ha herbicide (Nicosulfuron)","Crop Yields","Crop Growth","Corn (reduction in vigor)","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1655",78,"1991-1",6,"maize vigor reduction at 6 weeks (visual rating of 0 to 100, where 0 is no effect and 100 is total crop destruction)",NA,"1","%","LSD","mean",10,20,24,"0",11,20,24,23,"0.05","untreated_furrowI","untreated","untreated maize, 35 g/ha herbicide (Nicosulfuron)","terbufos","in-furrow organophosphate (Terbufos 15% ai granule applied at 0.11 g ai/m), 35 g/ha herbicide (Nicosulfuron)","Crop Yields","Crop Growth","Corn (reduction in vigor)","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1656",78,"1991-1",6,"maize vigor reduction at 6 weeks (visual rating of 0 to 100, where 0 is no effect and 100 is total crop destruction)",NA,"1","%","LSD","mean",10,20,25,"2",11,20,25,36,"0.05","untreated_furrowI","untreated","untreated maize, 35 g/ha herbicide (Nicosulfuron)","terbufos","in-furrow organophosphate (Terbufos 15% ai granule applied at 0.11 g ai/m), 35 g/ha herbicide (Nicosulfuron)","Crop Yields","Crop Growth","Corn (reduction in vigor)","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1657",78,"1991-1",6,"maize vigor reduction at 6 weeks (visual rating of 0 to 100, where 0 is no effect and 100 is total crop destruction)",NA,"1","%","LSD","mean",10,20,23,"0",12,20,23,0,"ns","untreated_furrowI","untreated","untreated maize, 0 g/ha herbicide (Nicosulfuron)","terbufos","in-furrow organophosphate (Terbufos 20% ai controlled release granule applied at 0.11 g ai/m), 0 g/ha herbicide (Nicosulfuron)","Crop Yields","Crop Growth","Corn (reduction in vigor)","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1658",78,"1991-1",6,"maize vigor reduction at 6 weeks (visual rating of 0 to 100, where 0 is no effect and 100 is total crop destruction)",NA,"1","%","LSD","mean",10,20,24,"0",12,20,24,7,"0.05","untreated_furrowI","untreated","untreated maize, 35 g/ha herbicide (Nicosulfuron)","terbufos","in-furrow organophosphate (Terbufos 20% ai controlled release granule applied at 0.11 g ai/m), 35 g/ha herbicide (Nicosulfuron)","Crop Yields","Crop Growth","Corn (reduction in vigor)","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1659",78,"1991-1",6,"maize vigor reduction at 6 weeks (visual rating of 0 to 100, where 0 is no effect and 100 is total crop destruction)",NA,"1","%","LSD","mean",10,20,25,"2",12,20,25,15,"0.05","untreated_furrowI","untreated","untreated maize, 35 g/ha herbicide (Nicosulfuron)","terbufos","in-furrow organophosphate (Terbufos 20% ai controlled release granule applied at 0.11 g ai/m), 35 g/ha herbicide (Nicosulfuron)","Crop Yields","Crop Growth","Corn (reduction in vigor)","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1660",78,"1991-1",1,"maize vigor reduction (visual rating of 0 to 100, where 0 is no effect and 100 is total crop destruction)",NA,"1","%","LSD","mean",0,7,NA,"2",1,7,NA,2,"ns","untreated_furrowI","untreated","untreated maize, 0 g/ha herbicide (Nicosulfuron)","terbufos","in-furrow organophosphate (15% ai granule applied at 0.11 g ai/m, Terbufos), 0 g/ha herbicide (Nicosulfuron)","Crop Yields","Crop Growth","Corn (reduction in vigor)","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1661",78,"1991-1",2,"maize vigor reduction (visual rating of 0 to 100, where 0 is no effect and 100 is total crop destruction)",NA,"1","%","LSD","mean",0,7,NA,"0",1,7,NA,0,"ns","untreated_furrowI","untreated","untreated maize, 0 g/ha herbicide (Nicosulfuron)","terbufos","in-furrow organophosphate (15% ai granule applied at 0.11 g ai/m, Terbufos), 0 g/ha herbicide (Nicosulfuron)","Crop Yields","Crop Growth","Corn (reduction in vigor)","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1662",78,"1991-1",3,"maize vigor reduction (visual rating of 0 to 100, where 0 is no effect and 100 is total crop destruction)",NA,"1","%","LSD","mean",0,7,NA,"0",1,7,NA,0,"ns","untreated_furrowI","untreated","untreated maize, 0 g/ha herbicide (Nicosulfuron)","terbufos","in-furrow organophosphate (15% ai granule applied at 0.11 g ai/m, Terbufos), 0 g/ha herbicide (Nicosulfuron)","Crop Yields","Crop Growth","Corn (reduction in vigor)","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1663",78,"1991-1",1,"maize grain yield",NA,"1","100 kg/ha","LSD","mean",0,7,NA,"105",1,7,NA,107,"ns","untreated_furrowI","untreated","untreated maize, 0 g/ha herbicide (Nicosulfuron)","terbufos","in-furrow organophosphate (15% ai granule applied at 0.11 g ai/m, Terbufos), 0 g/ha herbicide (Nicosulfuron)","Crop Yields","Grain Production","Corn","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1664",78,"1991-1",1,"maize vigor reduction (visual rating of 0 to 100, where 0 is no effect and 100 is total crop destruction)",NA,"1","%","LSD","mean",0,8,NA,"3",1,8,NA,2,"ns","untreated_furrowI","untreated","untreated maize, 35 g/ha herbicide (Nicosulfuron)","terbufos","in-furrow organophosphate (15% ai granule applied at 0.11 g ai/m, Terbufos), 35 g/ha herbicide (Nicosulfuron)","Crop Yields","Crop Growth","Corn (reduction in vigor)","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1665",78,"1991-1",2,"maize vigor reduction (visual rating of 0 to 100, where 0 is no effect and 100 is total crop destruction)",NA,"1","%","LSD","mean",0,8,NA,"3",1,8,NA,29,"0.05","untreated_furrowI","untreated","untreated maize, 35 g/ha herbicide (Nicosulfuron)","terbufos","in-furrow organophosphate (15% ai granule applied at 0.11 g ai/m, Terbufos), 35 g/ha herbicide (Nicosulfuron)","Crop Yields","Crop Growth","Corn (reduction in vigor)","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1666",78,"1991-1",3,"maize vigor reduction (visual rating of 0 to 100, where 0 is no effect and 100 is total crop destruction)",NA,"1","%","LSD","mean",0,8,NA,"23",1,8,NA,85,"0.05","untreated_furrowI","untreated","untreated maize, 35 g/ha herbicide (Nicosulfuron)","terbufos","in-furrow organophosphate (15% ai granule applied at 0.11 g ai/m, Terbufos), 35 g/ha herbicide (Nicosulfuron)","Crop Yields","Crop Growth","Corn (reduction in vigor)","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1667",78,"1991-1",1,"maize grain yield",NA,"1","100 kg/ha","LSD","mean",0,8,NA,"112",1,8,NA,105,"ns","untreated_furrowI","untreated","untreated maize, 35 g/ha herbicide (Nicosulfuron)","terbufos","in-furrow organophosphate (15% ai granule applied at 0.11 g ai/m, Terbufos), 35 g/ha herbicide (Nicosulfuron)","Crop Yields","Grain Production","Corn","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1668",78,"1991-1",1,"maize vigor reduction (visual rating of 0 to 100, where 0 is no effect and 100 is total crop destruction)",NA,"1","%","LSD","mean",0,9,NA,"3",1,9,NA,1,"ns","untreated_furrowI","untreated","untreated maize, 70 g/ha herbicide (Nicosulfuron)","terbufos","in-furrow organophosphate (15% ai granule applied at 0.11 g ai/m, Terbufos), 70 g/ha herbicide (Nicosulfuron)","Crop Yields","Crop Growth","Corn (reduction in vigor)","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1669",78,"1991-1",2,"maize vigor reduction (visual rating of 0 to 100, where 0 is no effect and 100 is total crop destruction)",NA,"1","%","LSD","mean",0,9,NA,"1",1,9,NA,37,"0.05","untreated_furrowI","untreated","untreated maize, 70 g/ha herbicide (Nicosulfuron)","terbufos","in-furrow organophosphate (15% ai granule applied at 0.11 g ai/m, Terbufos), 70 g/ha herbicide (Nicosulfuron)","Crop Yields","Crop Growth","Corn (reduction in vigor)","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1670",78,"1991-1",3,"maize vigor reduction (visual rating of 0 to 100, where 0 is no effect and 100 is total crop destruction)",NA,"1","%","LSD","mean",0,9,NA,"27",1,9,NA,90,"0.05","untreated_furrowI","untreated","untreated maize, 70 g/ha herbicide (Nicosulfuron)","terbufos","in-furrow organophosphate (15% ai granule applied at 0.11 g ai/m, Terbufos), 70 g/ha herbicide (Nicosulfuron)","Crop Yields","Crop Growth","Corn (reduction in vigor)","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1671",78,"1991-1",1,"maize grain yield",NA,"1","100 kg/ha","LSD","mean",0,9,NA,"109",1,9,NA,109,"ns","untreated_furrowI","untreated","untreated maize, 70 g/ha herbicide (Nicosulfuron)","terbufos","in-furrow organophosphate (15% ai granule applied at 0.11 g ai/m, Terbufos), 70 g/ha herbicide (Nicosulfuron)","Crop Yields","Grain Production","Corn","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1672",78,"1991-1",2,"maize grain yield",NA,"1","100 kg/ha","LSD","mean",0,7,NA,"95",1,7,NA,101,"ns","untreated_furrowI","untreated","untreated maize, 70 g/ha herbicide (Nicosulfuron)","terbufos","in-furrow organophosphate (15% ai granule applied at 0.11 g ai/m, Terbufos), 70 g/ha herbicide (Nicosulfuron)","Crop Yields","Grain Production","Corn","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1673",78,"1991-1",2,"maize grain yield",NA,"1","100 kg/ha","LSD","mean",0,8,NA,"100",1,8,NA,81,"0.05","untreated_furrowI","untreated","untreated maize, 70 g/ha herbicide (Nicosulfuron)","terbufos","in-furrow organophosphate (15% ai granule applied at 0.11 g ai/m, Terbufos), 70 g/ha herbicide (Nicosulfuron)","Crop Yields","Grain Production","Corn","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1674",78,"1991-1",2,"maize grain yield",NA,"1","100 kg/ha","LSD","mean",0,9,NA,"90",1,9,NA,88,"ns","untreated_furrowI","untreated","untreated maize, 70 g/ha herbicide (Nicosulfuron)","terbufos","in-furrow organophosphate (15% ai granule applied at 0.11 g ai/m, Terbufos), 70 g/ha herbicide (Nicosulfuron)","Crop Yields","Grain Production","Corn","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1675",78,"1991-1",3,"maize grain yield",NA,"1","100 kg/ha","LSD","mean",0,7,NA,"125",1,7,NA,126,"ns","untreated_furrowI","untreated","untreated maize, 70 g/ha herbicide (Nicosulfuron)","terbufos","in-furrow organophosphate (15% ai granule applied at 0.11 g ai/m, Terbufos), 70 g/ha herbicide (Nicosulfuron)","Crop Yields","Grain Production","Corn","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
"1676",78,"1991-1",3,"maize grain yield",NA,"1","100 kg/ha","LSD","mean",0,8,NA,"124",1,8,NA,96,"0.05","untreated_furrowI","untreated","untreated maize, 70 g/ha herbicide (Nicosulfuron)","terbufos","in-furrow organophosphate (15% ai granule applied at 0.11 g ai/m, Terbufos), 70 g/ha herbicide (Nicosulfuron)","Crop Yields","Grain Production","Corn","Organophosphate (Insecticide)","Soil","Early Season Pest Management"
