"review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","effect_norm","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","cc_group1","cc_group2","per_change","actual_diff"
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",5,NA,NA,150.4,7,NA,NA,74.1,"0.05",NA,"mono_mix_2","oat","winter oats cover crop","winter rye + hairy vetch","cereal rye/hairy vetch cover crop","Mixture comparisons","Non-legume + Legume Mixture",-50.7313829787234,-76.3
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",5,NA,NA,150.4,8,NA,NA,66.7,"0.05",NA,"mono_mono","oat","winter oats cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-55.6515957446808,-83.7
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",5,NA,NA,150.4,8,NA,NA,66.7,"0.05",NA,"mono_mono","oat","winter oats cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-55.6515957446808,-83.7
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",5,NA,NA,150.4,8,NA,NA,66.7,"0.05",NA,"mono_mono","oat","winter oats cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-55.6515957446808,-83.7
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",5,NA,NA,150.4,9,NA,NA,115.8,"0.05",NA,"mono_mono","oat","winter oats cover crop","winter wheat","winter wheat cover crop","Mixture comparisons","Non-legume",-23.0053191489362,-34.6
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",5,NA,NA,150.4,9,NA,NA,115.8,"0.05",NA,"mono_mono","oat","winter oats cover crop","winter wheat","winter wheat cover crop","Mixture comparisons","Non-legume",-23.0053191489362,-34.6
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",5,NA,NA,150.4,9,NA,NA,115.8,"0.05",NA,"mono_mono","oat","winter oats cover crop","winter wheat","winter wheat cover crop","Mixture comparisons","Non-legume",-23.0053191489362,-34.6
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",5,NA,NA,457.4,6,NA,NA,381.8,"ns",0,"mono_mono","oat","winter oats cover crop","Italian ryegrass","annual ryegrass cover crop","Mixture comparisons","Non-legume",-16.5282028858767,-75.6
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",5,NA,NA,457.4,6,NA,NA,381.8,"ns",0,"mono_mono","oat","winter oats cover crop","Italian ryegrass","annual ryegrass cover crop","Mixture comparisons","Non-legume",-16.5282028858767,-75.6
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",5,NA,NA,457.4,6,NA,NA,381.8,"ns",0,"mono_mono","oat","winter oats cover crop","Italian ryegrass","annual ryegrass cover crop","Mixture comparisons","Non-legume",-16.5282028858767,-75.6
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",5,NA,NA,457.4,9,NA,NA,419,"ns",0,"mono_mono","oat","winter oats cover crop","winter wheat","winter wheat cover crop","Mixture comparisons","Non-legume",-8.39527765631832,-38.4
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",5,NA,NA,457.4,9,NA,NA,419,"ns",0,"mono_mono","oat","winter oats cover crop","winter wheat","winter wheat cover crop","Mixture comparisons","Non-legume",-8.39527765631832,-38.4
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",5,NA,NA,457.4,9,NA,NA,419,"ns",0,"mono_mono","oat","winter oats cover crop","winter wheat","winter wheat cover crop","Mixture comparisons","Non-legume",-8.39527765631832,-38.4
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Weed community (#)","density of late season summer annual weeds","",NA,"# / m2","LSD","mean",5,NA,NA,141.8,6,NA,NA,144.6,"ns",0,"mono_mono","oat","winter oats cover crop","Italian ryegrass","annual ryegrass cover crop","Mixture comparisons","Non-legume",1.97461212976021,2.79999999999998
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Weed community (#)","density of late season summer annual weeds","",NA,"# / m2","LSD","mean",5,NA,NA,141.8,6,NA,NA,144.6,"ns",0,"mono_mono","oat","winter oats cover crop","Italian ryegrass","annual ryegrass cover crop","Mixture comparisons","Non-legume",1.97461212976021,2.79999999999998
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Weed community (#)","density of late season summer annual weeds","",NA,"# / m2","LSD","mean",5,NA,NA,141.8,6,NA,NA,144.6,"ns",0,"mono_mono","oat","winter oats cover crop","Italian ryegrass","annual ryegrass cover crop","Mixture comparisons","Non-legume",1.97461212976021,2.79999999999998
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Weed community (#)","density of late season summer annual weeds","",NA,"# / m2","LSD","mean",5,NA,NA,141.8,7,NA,NA,139,"ns",0,"mono_mix_2","oat","winter oats cover crop","winter rye + hairy vetch","cereal rye/hairy vetch cover crop","Mixture comparisons","Non-legume + Legume Mixture",-1.97461212976023,-2.80000000000001
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Weed community (#)","density of late season summer annual weeds","",NA,"# / m2","LSD","mean",5,NA,NA,141.8,7,NA,NA,139,"ns",0,"mono_mix_2","oat","winter oats cover crop","winter rye + hairy vetch","cereal rye/hairy vetch cover crop","Mixture comparisons","Non-legume + Legume Mixture",-1.97461212976023,-2.80000000000001
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Weed community (#)","density of late season summer annual weeds","",NA,"# / m2","LSD","mean",5,NA,NA,141.8,7,NA,NA,139,"ns",0,"mono_mix_2","oat","winter oats cover crop","winter rye + hairy vetch","cereal rye/hairy vetch cover crop","Mixture comparisons","Non-legume + Legume Mixture",-1.97461212976023,-2.80000000000001
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Weed community (#)","density of late season summer annual weeds","",NA,"# / m2","LSD","mean",5,NA,NA,141.8,8,NA,NA,102.8,"ns",0,"mono_mono","oat","winter oats cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-27.5035260930889,-39
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Weed community (#)","density of late season summer annual weeds","",NA,"# / m2","LSD","mean",5,NA,NA,141.8,8,NA,NA,102.8,"ns",0,"mono_mono","oat","winter oats cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-27.5035260930889,-39
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Weed community (#)","density of late season summer annual weeds","",NA,"# / m2","LSD","mean",5,NA,NA,141.8,8,NA,NA,102.8,"ns",0,"mono_mono","oat","winter oats cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-27.5035260930889,-39
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Weed community (#)","density of late season summer annual weeds","",NA,"# / m2","LSD","mean",5,NA,NA,141.8,9,NA,NA,153.4,"ns",0,"mono_mono","oat","winter oats cover crop","winter wheat","winter wheat cover crop","Mixture comparisons","Non-legume",8.1805359661495,11.6
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Weed community (#)","density of late season summer annual weeds","",NA,"# / m2","LSD","mean",5,NA,NA,141.8,9,NA,NA,153.4,"ns",0,"mono_mono","oat","winter oats cover crop","winter wheat","winter wheat cover crop","Mixture comparisons","Non-legume",8.1805359661495,11.6
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Weed community (#)","density of late season summer annual weeds","",NA,"# / m2","LSD","mean",5,NA,NA,141.8,9,NA,NA,153.4,"ns",0,"mono_mono","oat","winter oats cover crop","winter wheat","winter wheat cover crop","Mixture comparisons","Non-legume",8.1805359661495,11.6
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",5,NA,NA,102.7,6,NA,NA,129.1,"ns",0,"mono_mono","oat","winter oats cover crop","Italian ryegrass","annual ryegrass cover crop","Mixture comparisons","Non-legume",25.7059396299903,26.4
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",5,NA,NA,102.7,6,NA,NA,129.1,"ns",0,"mono_mono","oat","winter oats cover crop","Italian ryegrass","annual ryegrass cover crop","Mixture comparisons","Non-legume",25.7059396299903,26.4
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",5,NA,NA,102.7,6,NA,NA,129.1,"ns",0,"mono_mono","oat","winter oats cover crop","Italian ryegrass","annual ryegrass cover crop","Mixture comparisons","Non-legume",25.7059396299903,26.4
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",5,NA,NA,102.7,7,NA,NA,113.4,"ns",0,"mono_mix_2","oat","winter oats cover crop","winter rye + hairy vetch","cereal rye/hairy vetch cover crop","Mixture comparisons","Non-legume + Legume Mixture",10.4186952288218,10.7
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",5,NA,NA,102.7,7,NA,NA,113.4,"ns",0,"mono_mix_2","oat","winter oats cover crop","winter rye + hairy vetch","cereal rye/hairy vetch cover crop","Mixture comparisons","Non-legume + Legume Mixture",10.4186952288218,10.7
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",5,NA,NA,102.7,7,NA,NA,113.4,"ns",0,"mono_mix_2","oat","winter oats cover crop","winter rye + hairy vetch","cereal rye/hairy vetch cover crop","Mixture comparisons","Non-legume + Legume Mixture",10.4186952288218,10.7
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",5,NA,NA,102.7,8,NA,NA,86.3,"ns",0,"mono_mono","oat","winter oats cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-15.968841285297,-16.4
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",5,NA,NA,102.7,8,NA,NA,86.3,"ns",0,"mono_mono","oat","winter oats cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-15.968841285297,-16.4
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",5,NA,NA,102.7,8,NA,NA,86.3,"ns",0,"mono_mono","oat","winter oats cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-15.968841285297,-16.4
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",5,NA,NA,102.7,9,NA,NA,99,"ns",0,"mono_mono","oat","winter oats cover crop","winter wheat","winter wheat cover crop","Mixture comparisons","Non-legume",-3.60272638753652,-3.7
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",5,NA,NA,102.7,9,NA,NA,99,"ns",0,"mono_mono","oat","winter oats cover crop","winter wheat","winter wheat cover crop","Mixture comparisons","Non-legume",-3.60272638753652,-3.7
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",5,NA,NA,102.7,9,NA,NA,99,"ns",0,"mono_mono","oat","winter oats cover crop","winter wheat","winter wheat cover crop","Mixture comparisons","Non-legume",-3.60272638753652,-3.7
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",6,NA,NA,381.8,8,NA,NA,245.5,"0.05",NA,"mono_mono","Italian ryegrass","annual ryegrass cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-35.6993190151912,-136.3
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",6,NA,NA,381.8,8,NA,NA,245.5,"0.05",NA,"mono_mono","Italian ryegrass","annual ryegrass cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-35.6993190151912,-136.3
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",6,NA,NA,381.8,8,NA,NA,245.5,"0.05",NA,"mono_mono","Italian ryegrass","annual ryegrass cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-35.6993190151912,-136.3
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",6,NA,NA,129.1,8,NA,NA,86.3,"0.05",NA,"mono_mono","Italian ryegrass","annual ryegrass cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-33.152594887684,-42.8
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",6,NA,NA,129.1,8,NA,NA,86.3,"0.05",NA,"mono_mono","Italian ryegrass","annual ryegrass cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-33.152594887684,-42.8
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Waterhemp (#)","density of late season waterhemp","",NA,"# / m2","LSD","mean",6,NA,NA,129.1,8,NA,NA,86.3,"0.05",NA,"mono_mono","Italian ryegrass","annual ryegrass cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-33.152594887684,-42.8
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",6,NA,NA,110.1,7,NA,NA,74.1,"0.05",NA,"mono_mix_2","Italian ryegrass","annual ryegrass cover crop","winter rye + hairy vetch","cereal rye/hairy vetch cover crop","Mixture comparisons","Non-legume + Legume Mixture",-32.6975476839237,-36
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",6,NA,NA,110.1,7,NA,NA,74.1,"0.05",NA,"mono_mix_2","Italian ryegrass","annual ryegrass cover crop","winter rye + hairy vetch","cereal rye/hairy vetch cover crop","Mixture comparisons","Non-legume + Legume Mixture",-32.6975476839237,-36
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",6,NA,NA,110.1,7,NA,NA,74.1,"0.05",NA,"mono_mix_2","Italian ryegrass","annual ryegrass cover crop","winter rye + hairy vetch","cereal rye/hairy vetch cover crop","Mixture comparisons","Non-legume + Legume Mixture",-32.6975476839237,-36
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",6,NA,NA,110.1,8,NA,NA,66.7,"0.05",NA,"mono_mono","Italian ryegrass","annual ryegrass cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-39.4187102633969,-43.4
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",6,NA,NA,110.1,8,NA,NA,66.7,"0.05",NA,"mono_mono","Italian ryegrass","annual ryegrass cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-39.4187102633969,-43.4
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Weed community (#)","density of winter annual weeds (before cash crop planting)","",NA,"# / m2","LSD","mean",6,NA,NA,110.1,8,NA,NA,66.7,"0.05",NA,"mono_mono","Italian ryegrass","annual ryegrass cover crop","winter rye","cereal rye cover crop","Mixture comparisons","Non-legume",-39.4187102633969,-43.4
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",6,NA,NA,381.8,7,NA,NA,321.1,"ns",0,"mono_mix_2","Italian ryegrass","annual ryegrass cover crop","winter rye + hairy vetch","cereal rye/hairy vetch cover crop","Mixture comparisons","Non-legume + Legume Mixture",-15.8983761131482,-60.7
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",6,NA,NA,381.8,7,NA,NA,321.1,"ns",0,"mono_mix_2","Italian ryegrass","annual ryegrass cover crop","winter rye + hairy vetch","cereal rye/hairy vetch cover crop","Mixture comparisons","Non-legume + Legume Mixture",-15.8983761131482,-60.7
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",6,NA,NA,381.8,7,NA,NA,321.1,"ns",0,"mono_mix_2","Italian ryegrass","annual ryegrass cover crop","winter rye + hairy vetch","cereal rye/hairy vetch cover crop","Mixture comparisons","Non-legume + Legume Mixture",-15.8983761131482,-60.7
"Cover crop",42,"2013-3",1,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",6,NA,NA,381.8,9,NA,NA,419,"ns",0,"mono_mono","Italian ryegrass","annual ryegrass cover crop","winter wheat","winter wheat cover crop","Mixture comparisons","Non-legume",9.74332111052907,37.2
"Cover crop",42,"2013-3",2,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",6,NA,NA,381.8,9,NA,NA,419,"ns",0,"mono_mono","Italian ryegrass","annual ryegrass cover crop","winter wheat","winter wheat cover crop","Mixture comparisons","Non-legume",9.74332111052907,37.2
"Cover crop",42,"2013-3",3,0,"Pests","Weeds","Waterhemp (#)","density of early season waterhemp","",NA,"# / m2","LSD","mean",6,NA,NA,381.8,9,NA,NA,419,"ns",0,"mono_mono","Italian ryegrass","annual ryegrass cover crop","winter wheat","winter wheat cover crop","Mixture comparisons","Non-legume",9.74332111052907,37.2
