Change Status,Paper_id,Duration,Year_result,Loc_multi_results,Review_id,Group_RV,Response_var,RV_depth,RV_year,RV_trtspecifics,Response_var_units,Stat_test,Stat_type,Trt1,Trt1_int,Trt1_int2,Trt1_value,Trt2,Trt2_int,Trt2_int2,Trt2_value,significance,finelevel_group,Trt1_name,Trt1_description,Trt2_name,Trt2_description,Tillage_1,Tillage_2,Res_key,group_metric,main_group,per_change,actual_diff,sample_depth,sample_year,Tillage_1name,Tillage_2name,Tillage_compare
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,3," 45 kg N/ha,  residue removed",kg/ha,,mean,0,NA,NA,8820,2,NA,NA,8330,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12094,Corn,Yield,-5.555555556,-490,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,4," 45 kg N/ha,  residue removed",kg/ha,,mean,0,NA,NA,8820,2,NA,NA,8330,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12094,Corn,Yield,-5.555555556,-490,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,1," 45 kg N/ha,  residue removed",kg/ha,,mean,1,NA,NA,9350,2,NA,NA,8330,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12099,Corn,Yield,-10.90909091,-1020,NA,Year 1,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,2," 45 kg N/ha,  residue removed",kg/ha,,mean,1,NA,NA,9350,2,NA,NA,8330,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12099,Corn,Yield,-10.90909091,-1020,NA,Years 2-5,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,3," 45 kg N/ha,  residue removed",kg/ha,,mean,1,NA,NA,9350,2,NA,NA,8330,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12099,Corn,Yield,-10.90909091,-1020,NA,Years 2-5,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,4," 45 kg N/ha,  residue removed",kg/ha,,mean,1,NA,NA,9350,2,NA,NA,8330,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12099,Corn,Yield,-10.90909091,-1020,NA,Years 2-5,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,1," 90 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,9520,1,NA,NA,8610,,CP_ST,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,6,14,12107,Corn,Yield,-9.558823529,-910,NA,Year 1,Chisel plow,Strip tillage,Chisel plow - Strip tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,2," 90 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,9520,1,NA,NA,8610,,CP_ST,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,6,14,12107,Corn,Yield,-9.558823529,-910,NA,Years 2-5,Chisel plow,Strip tillage,Chisel plow - Strip tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,3," 90 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,9520,1,NA,NA,8610,,CP_ST,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,6,14,12107,Corn,Yield,-9.558823529,-910,NA,Years 2-5,Chisel plow,Strip tillage,Chisel plow - Strip tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,4," 90 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,9520,1,NA,NA,8610,,CP_ST,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,6,14,12107,Corn,Yield,-9.558823529,-910,NA,Years 2-5,Chisel plow,Strip tillage,Chisel plow - Strip tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,1," 90 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,9520,2,NA,NA,8060,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12113,Corn,Yield,-15.33613445,-1460,NA,Year 1,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,2," 90 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,9520,2,NA,NA,8060,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12113,Corn,Yield,-15.33613445,-1460,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,3," 90 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,9520,2,NA,NA,8060,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12113,Corn,Yield,-15.33613445,-1460,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,4," 90 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,9520,2,NA,NA,8060,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12113,Corn,Yield,-15.33613445,-1460,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,1," 134 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,9980,1,NA,NA,10520,,CP_ST,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,6,14,12120,Corn,Yield,5.410821643,540,NA,Year 1,Chisel plow,Strip tillage,Chisel plow - Strip tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,2," 134 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,9980,1,NA,NA,10520,,CP_ST,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,6,14,12120,Corn,Yield,5.410821643,540,NA,Years 2-5,Chisel plow,Strip tillage,Chisel plow - Strip tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,3," 134 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,9980,1,NA,NA,10520,,CP_ST,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,6,14,12120,Corn,Yield,5.410821643,540,NA,Years 2-5,Chisel plow,Strip tillage,Chisel plow - Strip tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,4," 134 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,9980,1,NA,NA,10520,,CP_ST,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,6,14,12120,Corn,Yield,5.410821643,540,NA,Years 2-5,Chisel plow,Strip tillage,Chisel plow - Strip tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,1," 134 kg N/ha,  residue retained",kg/ha,,mean,1,NA,NA,10520,2,NA,NA,10010,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12137,Corn,Yield,-4.847908745,-510,NA,Year 1,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,2," 134 kg N/ha,  residue retained",kg/ha,,mean,1,NA,NA,10520,2,NA,NA,10010,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12137,Corn,Yield,-4.847908745,-510,NA,Years 2-5,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,3," 134 kg N/ha,  residue retained",kg/ha,,mean,1,NA,NA,10520,2,NA,NA,10010,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12137,Corn,Yield,-4.847908745,-510,NA,Years 2-5,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,4," 134 kg N/ha,  residue retained",kg/ha,,mean,1,NA,NA,10520,2,NA,NA,10010,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12137,Corn,Yield,-4.847908745,-510,NA,Years 2-5,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,1," 90 kg N/ha,  residue removed",kg/ha,,mean,1,NA,NA,11030,2,NA,NA,10210,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12138,Corn,Yield,-7.434270172,-820,NA,Year 1,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,2," 90 kg N/ha,  residue removed",kg/ha,,mean,1,NA,NA,11030,2,NA,NA,10210,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12138,Corn,Yield,-7.434270172,-820,NA,Years 2-5,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,3," 90 kg N/ha,  residue removed",kg/ha,,mean,1,NA,NA,11030,2,NA,NA,10210,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12138,Corn,Yield,-7.434270172,-820,NA,Years 2-5,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,4," 90 kg N/ha,  residue removed",kg/ha,,mean,1,NA,NA,11030,2,NA,NA,10210,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12138,Corn,Yield,-7.434270172,-820,NA,Years 2-5,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,1," 90 kg N/ha,  residue removed",kg/ha,,mean,0,NA,NA,11120,2,NA,NA,10210,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12155,Corn,Yield,-8.183453237,-910,NA,Year 1,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,2," 90 kg N/ha,  residue removed",kg/ha,,mean,0,NA,NA,11120,2,NA,NA,10210,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12155,Corn,Yield,-8.183453237,-910,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,3," 90 kg N/ha,  residue removed",kg/ha,,mean,0,NA,NA,11120,2,NA,NA,10210,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12155,Corn,Yield,-8.183453237,-910,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,4," 90 kg N/ha,  residue removed",kg/ha,,mean,0,NA,NA,11120,2,NA,NA,10210,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12155,Corn,Yield,-8.183453237,-910,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,1," 179 kg N/ha,  residue retained",kg/ha,,mean,1,NA,NA,11410,2,NA,NA,10990,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12157,Corn,Yield,-3.680981595,-420,NA,Year 1,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,2," 179 kg N/ha,  residue retained",kg/ha,,mean,1,NA,NA,11410,2,NA,NA,10990,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12157,Corn,Yield,-3.680981595,-420,NA,Years 2-5,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,3," 179 kg N/ha,  residue retained",kg/ha,,mean,1,NA,NA,11410,2,NA,NA,10990,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12157,Corn,Yield,-3.680981595,-420,NA,Years 2-5,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,4," 179 kg N/ha,  residue retained",kg/ha,,mean,1,NA,NA,11410,2,NA,NA,10990,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12157,Corn,Yield,-3.680981595,-420,NA,Years 2-5,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,1," 134 kg N/ha,  residue removed",kg/ha,,mean,0,NA,NA,11470,1,NA,NA,11950,,CP_ST,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,6,14,12163,Corn,Yield,4.184829991,480,NA,Year 1,Chisel plow,Strip tillage,Chisel plow - Strip tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,2," 134 kg N/ha,  residue removed",kg/ha,,mean,0,NA,NA,11470,1,NA,NA,11950,,CP_ST,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,6,14,12163,Corn,Yield,4.184829991,480,NA,Years 2-5,Chisel plow,Strip tillage,Chisel plow - Strip tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,3," 134 kg N/ha,  residue removed",kg/ha,,mean,0,NA,NA,11470,1,NA,NA,11950,,CP_ST,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,6,14,12163,Corn,Yield,4.184829991,480,NA,Years 2-5,Chisel plow,Strip tillage,Chisel plow - Strip tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,4," 134 kg N/ha,  residue removed",kg/ha,,mean,0,NA,NA,11470,1,NA,NA,11950,,CP_ST,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,6,14,12163,Corn,Yield,4.184829991,480,NA,Years 2-5,Chisel plow,Strip tillage,Chisel plow - Strip tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,1," 224 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,11670,2,NA,NA,11500,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12172,Corn,Yield,-1.45672665,-170,NA,Year 1,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,2," 224 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,11670,2,NA,NA,11500,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12172,Corn,Yield,-1.45672665,-170,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,3," 224 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,11670,2,NA,NA,11500,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12172,Corn,Yield,-1.45672665,-170,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,4," 224 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,11670,2,NA,NA,11500,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12172,Corn,Yield,-1.45672665,-170,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,1," 179 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,11710,1,NA,NA,11410,,CP_ST,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,6,14,12176,Corn,Yield,-2.561912895,-300,NA,Year 1,Chisel plow,Strip tillage,Chisel plow - Strip tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,2," 179 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,11710,1,NA,NA,11410,,CP_ST,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,6,14,12176,Corn,Yield,-2.561912895,-300,NA,Years 2-5,Chisel plow,Strip tillage,Chisel plow - Strip tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,3," 179 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,11710,1,NA,NA,11410,,CP_ST,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,6,14,12176,Corn,Yield,-2.561912895,-300,NA,Years 2-5,Chisel plow,Strip tillage,Chisel plow - Strip tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,4," 179 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,11710,1,NA,NA,11410,,CP_ST,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,6,14,12176,Corn,Yield,-2.561912895,-300,NA,Years 2-5,Chisel plow,Strip tillage,Chisel plow - Strip tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,1," 179 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,11710,2,NA,NA,10990,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12193,Corn,Yield,-6.148590948,-720,NA,Year 1,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,2," 179 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,11710,2,NA,NA,10990,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12193,Corn,Yield,-6.148590948,-720,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,3," 179 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,11710,2,NA,NA,10990,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12193,Corn,Yield,-6.148590948,-720,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,4," 179 kg N/ha,  residue retained",kg/ha,,mean,0,NA,NA,11710,2,NA,NA,10990,,CP_NT,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,no-tillage,no-tillage,6,16,12193,Corn,Yield,-6.148590948,-720,NA,Years 2-5,Chisel plow,No tillage,Chisel plow - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,1," 134 kg N/ha,  residue removed",kg/ha,,mean,1,NA,NA,11950,2,NA,NA,11520,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12196,Corn,Yield,-3.59832636,-430,NA,Year 1,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,2," 134 kg N/ha,  residue removed",kg/ha,,mean,1,NA,NA,11950,2,NA,NA,11520,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12196,Corn,Yield,-3.59832636,-430,NA,Years 2-5,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,3," 134 kg N/ha,  residue removed",kg/ha,,mean,1,NA,NA,11950,2,NA,NA,11520,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12196,Corn,Yield,-3.59832636,-430,NA,Years 2-5,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,4," 134 kg N/ha,  residue removed",kg/ha,,mean,1,NA,NA,11950,2,NA,NA,11520,,ST_NT,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,no-tillage,no-tillage,14,16,12196,Corn,Yield,-3.59832636,-430,NA,Years 2-5,Strip tillage,No tillage,Strip tillage - No tillage
ok,303,2008-4,0,0,Tillage,Crop Production,maize grain yield,,1," 179 kg N/ha,  residue removed",kg/ha,,mean,0,NA,NA,12560,1,NA,NA,12740,,CP_ST,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,disk-chisel (20 cm) in fall with field cultivator (9 cm) preplant,strip tillage (20 cm) in fall,strip tillage (20 cm) in fall,6,14,12199,Corn,Yield,1.433121019,180,NA,Year 1,Chisel plow,Strip tillage,Chisel plow - Strip tillage
